tenure_months,monthly_spend,support_calls,promo_eligible,debt_ratio,age,is_international,churn
35.0,82.86428499769947,10.0,1.0,0.2985464938319818,79.0,1.0,1
60.0,62.27331296123724,4.0,1.0,0.35520656018344976,27.0,0.0,0
38.0,97.06941961100908,2.0,0.0,0.2908901320950752,54.0,1.0,0
7.0,71.127722486796,8.0,0.0,0.33756907335155334,36.0,0.0,1
34.0,68.94702302718052,0.0,1.0,0.07577151994270369,25.0,0.0,0
71.0,23.8717274223509,5.0,1.0,0.054707163354227935,67.0,0.0,0
47.0,39.82092481551683,10.0,0.0,0.3051987677322809,56.0,0.0,1
7.0,72.62564715527236,5.0,1.0,0.13466026610456758,68.0,1.0,1
21.0,107.75548797353683,7.0,1.0,0.26658007145754237,30.0,0.0,1
19.0,105.81132353872836,5.0,1.0,,76.0,0.0,0
2.0,75.64931986108184,5.0,1.0,0.3827273553121193,70.0,1.0,1
20.0,95.37545123374765,10.0,0.0,0.06335215552968526,26.0,1.0,1
45.0,118.94757355981065,10.0,0.0,0.20337395288718235,52.0,1.0,1
47.0,110.88353871403349,7.0,0.0,0.15604012501176198,75.0,1.0,0
28.0,106.3112981219902,5.0,1.0,0.33102137061217213,40.0,1.0,1
62.0,43.642850270828916,6.0,1.0,0.5021261622312674,73.0,0.0,1
0.0,81.2224492409798,8.0,1.0,0.13132509201168854,77.0,0.0,1
60.0,93.04545445282803,9.0,0.0,0.08765849722530938,70.0,0.0,0
9.0,100.92230704571698,1.0,0.0,0.498124204320899,69.0,0.0,0
45.0,58.051545830958005,4.0,1.0,0.3922915796654728,27.0,1.0,0
30.0,73.28940004523689,2.0,0.0,0.5666356455287404,74.0,1.0,0
27.0,100.53903499078842,4.0,1.0,0.13704464817520495,22.0,0.0,0
21.0,61.0930504220714,1.0,1.0,0.41986352553821527,44.0,1.0,0
18.0,107.44952481959751,9.0,1.0,0.24725401409148187,,0.0,1
56.0,65.77984108031947,8.0,0.0,0.008121702619587754,63.0,0.0,0
25.0,,6.0,1.0,0.15500232055208152,40.0,0.0,0
8.0,61.45521337157705,7.0,0.0,0.6645322426368407,41.0,1.0,1
63.0,93.87364044767428,1.0,1.0,0.39306830399526693,45.0,0.0,0
53.0,124.82827571244196,4.0,0.0,0.21397685177100478,21.0,,0
13.0,72.24460033630848,11.0,1.0,0.3711772352954681,29.0,1.0,1
24.0,99.94883411012343,7.0,1.0,0.18549855508646285,46.0,1.0,1
14.0,45.127685127843506,2.0,0.0,0.5902803363838919,30.0,1.0,0
0.0,81.89356511640605,6.0,0.0,0.1742132847880077,30.0,0.0,1
53.0,88.90398034977262,0.0,0.0,0.07163631600666144,76.0,1.0,0
40.0,95.46286012383587,4.0,0.0,0.6108923621615687,54.0,0.0,1
25.0,126.15560089344916,4.0,0.0,0.1802492438188694,61.0,0.0,0
18.0,111.0100417118473,3.0,1.0,0.0916739314400343,66.0,0.0,0
0.0,126.87690612808811,2.0,0.0,0.2598515082035524,20.0,0.0,0
19.0,97.04098582127398,5.0,0.0,0.5849754627984121,52.0,0.0,0
3.0,,8.0,1.0,0.09948100298513587,62.0,0.0,0
,72.55923307053253,10.0,0.0,0.5430749107357268,80.0,0.0,1
64.0,73.96194654850733,0.0,1.0,0.1341407062801727,44.0,1.0,0
70.0,51.867120906477076,9.0,,0.2853732150016155,78.0,0.0,1
6.0,104.20145549599613,6.0,0.0,0.2888196734579193,25.0,0.0,0
29.0,62.09150225920982,5.0,1.0,,65.0,0.0,0
4.0,83.4038790041303,8.0,0.0,0.11441572039097272,22.0,1.0,1
52.0,113.50453197239264,0.0,1.0,0.2927620517523016,34.0,0.0,0
26.0,66.01257190022912,9.0,1.0,0.2570849587053865,69.0,1.0,1
59.0,91.42843945633724,8.0,0.0,0.19415010072776387,19.0,0.0,0
,130.0042288517694,2.0,0.0,0.053585192614108254,28.0,1.0,0
40.0,82.35808769372787,4.0,0.0,0.2548373080312005,22.0,0.0,0
26.0,114.4969589229576,5.0,0.0,0.5269761252424279,74.0,1.0,1
16.0,13.62233291115507,5.0,0.0,0.03958106499366718,21.0,1.0,0
24.0,87.5069822967854,4.0,1.0,0.17734051672286752,48.0,0.0,0
12.0,54.917265512658545,10.0,0.0,0.29772262668715516,72.0,0.0,1
22.0,88.53218361051474,7.0,0.0,0.44269632971388057,51.0,1.0,1
36.0,63.210461321587445,11.0,1.0,0.2961848067818231,63.0,0.0,1
30.0,104.5743539101831,0.0,,0.5286814023501522,25.0,0.0,0
,110.55126525049592,11.0,0.0,0.31479275231319465,19.0,0.0,1
0.0,115.50600259491351,7.0,1.0,0.3556836700166866,64.0,1.0,1
61.0,,11.0,1.0,0.5086690911110009,38.0,1.0,1
10.0,51.85893721703292,8.0,0.0,0.1823516668183815,50.0,0.0,1
51.0,72.86590040301036,8.0,0.0,0.04311354941334091,23.0,1.0,1
49.0,105.64552325621666,2.0,0.0,0.14975042525780347,45.0,0.0,0
4.0,169.70183312951048,1.0,0.0,0.1878405807851825,22.0,0.0,0
51.0,32.65425548997851,8.0,0.0,0.2500364589436554,66.0,0.0,1
19.0,69.50187146954309,5.0,0.0,0.23877004836205631,77.0,1.0,1
55.0,92.76234505677782,5.0,1.0,0.11379190082448058,34.0,0.0,0
29.0,77.44245960910173,2.0,0.0,0.22218101936212994,57.0,1.0,0
32.0,93.47635987152323,6.0,0.0,0.06454096694396369,36.0,0.0,0
32.0,130.38818795839416,,0.0,0.1790154844698551,27.0,0.0,0
55.0,66.68288183448117,11.0,1.0,0.2817468813804134,63.0,0.0,1
26.0,41.86651678867321,4.0,1.0,0.21547365329637913,55.0,1.0,0
58.0,88.34229660758538,8.0,1.0,0.04297530676908636,72.0,0.0,1
4.0,56.709595188650326,4.0,0.0,0.40014791785425097,19.0,1.0,1
52.0,55.499976888168604,0.0,0.0,0.5626835695354065,55.0,0.0,0
53.0,51.415993110282386,0.0,1.0,0.5933012413140732,63.0,0.0,1
22.0,45.1725779329222,9.0,0.0,0.25197932815722074,65.0,1.0,1
34.0,121.54135600880552,4.0,0.0,0.44338499062575215,30.0,1.0,1
64.0,121.89631465632975,6.0,1.0,0.08430066389321955,23.0,1.0,1
70.0,53.735893599369504,11.0,1.0,0.2243006965804448,79.0,0.0,1
55.0,98.55918882126707,6.0,1.0,0.6418447675873755,55.0,1.0,0
19.0,83.0618514994862,11.0,0.0,0.1945121333065796,63.0,0.0,1
21.0,49.87616945195653,9.0,1.0,0.06635864795861719,,0.0,0
7.0,98.73315556231914,6.0,0.0,0.19975339441725695,55.0,1.0,0
,139.8847122397949,10.0,0.0,0.3334678456834694,67.0,1.0,1
27.0,50.45707487281267,10.0,0.0,0.11219138147301384,39.0,1.0,1
26.0,105.98745385873923,4.0,1.0,0.05437594985084393,64.0,1.0,0
61.0,21.009597822374452,1.0,0.0,0.21857955721356634,27.0,1.0,0
13.0,78.71199823149675,9.0,1.0,0.07349744591592577,34.0,0.0,1
31.0,52.12348535601596,9.0,1.0,0.4185514905671844,79.0,1.0,1
14.0,130.58125294740432,0.0,0.0,0.2052462694574373,62.0,1.0,0
49.0,50.65894820231258,9.0,0.0,0.5771062466255624,18.0,,1
9.0,111.81343679146364,8.0,0.0,0.3186114747046408,23.0,1.0,0
49.0,73.10831533856313,9.0,0.0,0.3647438666541034,78.0,1.0,1
9.0,95.63045729376462,5.0,1.0,0.16283617889824484,33.0,0.0,0
27.0,64.65117000245317,3.0,0.0,0.4282625108237139,38.0,0.0,0
52.0,32.803868889522136,9.0,1.0,0.1473109690176987,79.0,0.0,0
39.0,127.14269163886573,4.0,0.0,0.18576353111200128,,0.0,0
47.0,80.38067227372264,5.0,1.0,0.48732792843948947,64.0,0.0,0
51.0,78.57504066684265,7.0,1.0,0.7871815560664733,26.0,0.0,0
27.0,101.92202646052883,7.0,1.0,0.5367425641154477,74.0,0.0,1
17.0,39.410533187667,0.0,0.0,0.11966395756728582,48.0,1.0,0
51.0,88.70956487096859,8.0,0.0,0.09208724143509595,64.0,,0
30.0,92.53438491760913,8.0,1.0,0.31877135193278755,66.0,1.0,1
4.0,115.65890880220869,0.0,1.0,0.6493568174018658,37.0,0.0,0
50.0,133.74654525644286,4.0,0.0,0.1405456897135848,57.0,1.0,1
47.0,66.1412394735842,0.0,1.0,0.48966316134741955,46.0,0.0,0
31.0,133.74334406026585,10.0,1.0,0.1300117447487173,76.0,0.0,1
30.0,66.03272271226693,10.0,0.0,0.14784031360349587,53.0,0.0,1
52.0,85.5705494289754,9.0,0.0,0.3367945487202047,18.0,1.0,0
37.0,65.20846030892089,,1.0,0.3229415196054986,61.0,0.0,0
1.0,56.89083606583773,4.0,0.0,0.41092448551990185,64.0,0.0,1
26.0,107.01122761464325,7.0,1.0,0.26167335250261853,63.0,1.0,1
58.0,,7.0,1.0,0.32131371823849636,58.0,0.0,1
17.0,105.53830634852012,11.0,1.0,0.26560576824884574,48.0,1.0,1
70.0,27.455868534665846,5.0,0.0,0.08961045761423365,46.0,1.0,1
50.0,118.93562297133448,8.0,0.0,0.1008499957940794,39.0,,1
33.0,120.83465396666969,4.0,0.0,0.0362024897648717,80.0,1.0,0
71.0,78.2875107987096,2.0,0.0,0.1446385730843638,63.0,0.0,0
43.0,119.89265462748489,2.0,1.0,0.26962474285670596,30.0,0.0,0
26.0,123.4214243503875,10.0,0.0,0.16601950444288885,37.0,1.0,1
44.0,52.95747839130303,8.0,1.0,0.044311680763016524,24.0,1.0,0
8.0,58.99438482304488,6.0,1.0,0.12855552587551736,70.0,0.0,0
53.0,84.01052522001969,5.0,0.0,0.45499362518138653,39.0,0.0,0
3.0,107.18721292217104,,1.0,0.17379303064813098,65.0,1.0,0
63.0,24.70607117871036,11.0,0.0,0.596507447965744,51.0,1.0,1
8.0,115.55254073899614,3.0,0.0,0.3758359620502492,18.0,1.0,0
18.0,75.22968587832034,4.0,0.0,0.054109157136329765,41.0,0.0,1
30.0,121.67760413801692,0.0,1.0,0.21769971371753294,30.0,0.0,0
49.0,84.17566102836253,11.0,1.0,0.35671945819953754,48.0,0.0,0
61.0,55.48610182111212,10.0,0.0,0.609149777264652,76.0,0.0,1
25.0,65.24991773390593,7.0,0.0,0.13701200060008661,28.0,1.0,0
69.0,43.811604394447656,4.0,1.0,0.20953002503054738,56.0,1.0,1
51.0,47.51431693241547,9.0,1.0,0.14932352637378563,36.0,0.0,0
59.0,137.08321183068406,0.0,1.0,0.194375221313288,79.0,0.0,0
43.0,,10.0,1.0,0.40554306222767583,40.0,1.0,1
43.0,44.63115610256765,4.0,0.0,0.4304879380267602,26.0,1.0,0
27.0,108.94812953211482,8.0,0.0,0.07042548996909659,44.0,1.0,1
7.0,133.66582577632323,8.0,0.0,0.3809730827700863,64.0,1.0,1
59.0,64.01850381463268,11.0,0.0,0.4150626905266021,66.0,1.0,1
13.0,82.16792237933026,8.0,0.0,0.020957685752811137,60.0,0.0,1
66.0,30.31704142437428,9.0,0.0,0.13309954589618436,70.0,0.0,0
62.0,50.61856160652608,1.0,1.0,0.032062787404363455,72.0,1.0,1
67.0,104.84821504110104,5.0,0.0,0.2935666455074087,42.0,1.0,0
3.0,97.22546155332024,9.0,0.0,0.45924314378251835,52.0,0.0,1
29.0,123.48246568738571,1.0,0.0,0.7261061809482223,35.0,1.0,0
,68.01011430806068,2.0,0.0,0.19100737743772647,59.0,0.0,0
13.0,88.63900454920874,8.0,1.0,0.12950493909437316,35.0,1.0,1
63.0,58.167467847075386,0.0,0.0,0.11127895278470598,65.0,1.0,0
35.0,73.72296925228704,5.0,0.0,0.36430690262765436,68.0,1.0,1
62.0,65.48169816989665,0.0,,0.10863640065437769,48.0,0.0,0
65.0,106.80037615287081,2.0,1.0,0.0678684675896738,64.0,0.0,1
28.0,101.90702098243243,7.0,0.0,0.24819423313398117,27.0,0.0,0
23.0,86.95859802648434,8.0,0.0,0.5684689000085704,63.0,1.0,1
10.0,74.84553086168168,6.0,1.0,0.4030678581351542,53.0,1.0,0
4.0,80.32299434461834,2.0,1.0,0.08589201943411194,65.0,0.0,0
49.0,50.20588007695529,4.0,0.0,0.3039566240115466,62.0,1.0,1
24.0,89.38369148783396,10.0,0.0,,21.0,1.0,1
41.0,107.18517873895422,8.0,1.0,0.3762247950014488,49.0,1.0,1
40.0,49.976657307125194,5.0,0.0,0.2791719097945667,74.0,1.0,1
19.0,110.75704800004925,1.0,,0.2388024788346734,55.0,0.0,0
7.0,122.53007486632653,10.0,0.0,0.18242307840863373,41.0,1.0,1
17.0,131.52104285517788,3.0,0.0,0.4602708674778182,74.0,1.0,1
2.0,93.2802752358799,0.0,1.0,0.43662341981398767,19.0,1.0,0
24.0,97.48908681116401,10.0,1.0,0.5967834283195697,61.0,0.0,0
29.0,31.602447224410014,4.0,0.0,0.5507891661062502,45.0,0.0,0
15.0,97.40322325656963,7.0,1.0,0.23896922673583906,67.0,0.0,1
17.0,58.057126631897475,11.0,0.0,0.28995909831905176,19.0,0.0,1
61.0,61.93449355512975,1.0,1.0,0.07648722343378202,25.0,0.0,0
41.0,92.96197092416409,11.0,1.0,0.2612970778241724,18.0,0.0,0
47.0,36.130678188598914,4.0,0.0,0.1706496760982874,51.0,0.0,1
,72.37681613957186,4.0,0.0,0.12863658549051113,69.0,1.0,0
27.0,102.97598870734372,6.0,1.0,0.305201860724353,,0.0,0
67.0,102.07622819401132,6.0,,0.4023561210538273,80.0,1.0,0
43.0,58.65863695892037,11.0,0.0,0.17770841212524274,33.0,1.0,1
43.0,80.4780428118232,2.0,0.0,0.19337928714379718,35.0,0.0,0
48.0,10.0,3.0,0.0,0.3553947936006183,78.0,0.0,0
33.0,90.50103777482363,7.0,1.0,0.5358889876980424,63.0,0.0,1
33.0,47.88435789774007,3.0,1.0,0.5927689113839085,19.0,1.0,0
70.0,100.14118137678946,6.0,0.0,0.1658522599184763,28.0,1.0,0
54.0,106.51541193958829,9.0,0.0,,23.0,0.0,1
24.0,87.25402018669241,7.0,1.0,0.3823647170496915,39.0,0.0,0
49.0,60.52757161431738,3.0,1.0,0.2941434493047141,80.0,1.0,0
26.0,94.4355841315603,6.0,1.0,0.1867298116926217,51.0,0.0,0
17.0,132.5498044350204,5.0,0.0,0.10926564049218959,47.0,0.0,0
50.0,120.22658665965088,10.0,1.0,0.2101736819981132,36.0,0.0,0
20.0,78.1434321110389,10.0,0.0,0.2749126352894294,61.0,0.0,1
63.0,,10.0,1.0,0.7799736368925995,46.0,1.0,1
28.0,59.60819135598642,6.0,0.0,0.12138393360442991,28.0,0.0,0
27.0,93.98453656972765,,1.0,0.08682646033633165,79.0,1.0,1
56.0,77.18211783310133,3.0,1.0,0.2413852386471609,42.0,0.0,0
54.0,88.72464494908124,2.0,0.0,0.23804909076095457,57.0,0.0,0
1.0,83.58096828677252,0.0,1.0,0.10690779789051844,68.0,1.0,0
43.0,52.03959243624861,3.0,0.0,0.12330112281921822,35.0,0.0,0
54.0,63.644834670021204,3.0,0.0,0.3230093689339601,66.0,0.0,1
32.0,119.72514953308892,5.0,1.0,0.3971277999917132,43.0,0.0,0
9.0,109.15576524233771,4.0,0.0,0.7105686216723274,27.0,0.0,1
53.0,92.4054053688939,6.0,0.0,0.5330449884861038,68.0,1.0,1
43.0,96.70849658160256,1.0,0.0,0.05124700798854683,35.0,1.0,0
69.0,80.61667582044922,1.0,0.0,0.11469094299626473,75.0,1.0,0
45.0,114.11350866400151,11.0,0.0,0.5167787352389008,35.0,0.0,1
25.0,104.40484389036405,6.0,0.0,0.5762546260683009,70.0,1.0,1
18.0,61.84897327018,0.0,1.0,0.1741427610607586,46.0,1.0,0
31.0,105.81200193665418,10.0,1.0,0.3528642458006771,25.0,0.0,1
62.0,140.8325697496151,9.0,1.0,0.15151899233068306,26.0,0.0,0
14.0,90.86025650941622,6.0,1.0,0.07044069529723954,75.0,0.0,0
61.0,60.35121414652101,3.0,0.0,0.37501259804402753,25.0,1.0,0
11.0,31.03947376725943,8.0,0.0,0.40632137840316784,51.0,0.0,0
47.0,29.497681612014844,8.0,0.0,0.20127607427694488,77.0,1.0,1
24.0,102.5012914517954,0.0,1.0,0.28488902085021517,31.0,1.0,0
62.0,63.6804860805653,9.0,0.0,0.3088690266149489,77.0,1.0,1
40.0,90.80183839688564,1.0,0.0,0.2444005648750067,62.0,1.0,1
10.0,,3.0,0.0,0.1457401287916304,66.0,0.0,1
6.0,99.5039050597029,6.0,1.0,0.16410502985061257,72.0,1.0,1
65.0,75.84850310379608,,0.0,0.28512022464583203,23.0,1.0,1
10.0,82.76070844567113,7.0,0.0,0.3698757231353051,,1.0,1
1.0,116.37580144185938,7.0,1.0,0.14149599149789213,54.0,1.0,0
38.0,88.82938165874856,5.0,0.0,0.10963778584213876,46.0,1.0,1
45.0,49.98699255093592,3.0,0.0,0.41299814940428564,21.0,1.0,0
9.0,27.356026913707964,10.0,0.0,0.32820091048255196,75.0,1.0,1
58.0,109.28537025329166,5.0,0.0,0.450083492404403,63.0,0.0,1
0.0,39.22202731930675,0.0,0.0,0.12914975908277532,48.0,1.0,0
18.0,77.91306321693334,11.0,0.0,0.24612640143430564,57.0,1.0,1
38.0,95.3947108001712,4.0,0.0,0.28586650621937254,56.0,0.0,0
36.0,33.91363472021252,5.0,1.0,0.2403295016614774,78.0,0.0,0
65.0,82.52064173726055,6.0,0.0,0.30604947579395914,44.0,0.0,0
23.0,109.5800395895657,0.0,0.0,0.18735997158181253,73.0,1.0,0
1.0,68.7545050339019,3.0,1.0,0.5875086798304042,80.0,0.0,1
43.0,109.24503960160722,11.0,0.0,0.2375594118811141,55.0,0.0,1
57.0,115.66502485859665,2.0,1.0,0.26027931945807564,54.0,1.0,0
0.0,86.51692516067033,9.0,,0.29303574384761266,73.0,0.0,1
5.0,12.67537502636199,7.0,1.0,0.7245275860438289,68.0,1.0,1
10.0,124.07753937658498,7.0,0.0,0.20562771776540895,36.0,0.0,0
36.0,164.43481256033783,0.0,0.0,0.28236449601933067,21.0,1.0,0
62.0,102.87115838551367,11.0,1.0,0.31344833229180424,65.0,0.0,1
8.0,126.57633299961819,,0.0,0.19659178439806616,46.0,0.0,1
14.0,74.49619955050966,4.0,1.0,0.08366226438832844,69.0,1.0,0
71.0,66.61016316299276,10.0,0.0,0.28957668362919686,47.0,0.0,0
63.0,105.6020323694679,8.0,0.0,0.6961957288022791,32.0,0.0,1
18.0,63.914464642500015,1.0,1.0,0.15530758337204842,66.0,1.0,0
15.0,32.18419338119388,3.0,0.0,0.21686629545823488,79.0,1.0,1
26.0,39.680429688915794,9.0,1.0,0.21818136303615202,62.0,1.0,0
31.0,96.92754632076064,9.0,1.0,0.6781955749992491,79.0,1.0,1
59.0,155.1353728946587,3.0,0.0,0.05906209466077784,58.0,1.0,0
67.0,82.74382579909997,9.0,0.0,0.3591314507194208,59.0,0.0,1
50.0,111.22731082643105,5.0,1.0,0.16323362975031824,30.0,0.0,1
26.0,43.92836730731803,2.0,1.0,0.2584501588179795,20.0,0.0,0
49.0,102.35574892890922,,1.0,0.14064874344792264,52.0,1.0,0
56.0,136.77845438159267,10.0,0.0,0.22280781416979406,,0.0,1
13.0,84.28779546840354,7.0,1.0,0.24448794838556448,34.0,1.0,1
9.0,83.8032680441323,2.0,0.0,0.10889051177111664,52.0,0.0,0
15.0,92.73667541379139,9.0,1.0,0.25480607066476263,26.0,1.0,0
6.0,16.447536705126282,5.0,0.0,0.12133851826776078,44.0,0.0,1
57.0,165.54966694060204,3.0,1.0,0.4693316154465473,32.0,0.0,0
71.0,,5.0,1.0,0.5410098338191868,68.0,0.0,1
36.0,94.28074373626539,10.0,0.0,0.04807575245665399,50.0,1.0,1
25.0,61.97310462718286,11.0,0.0,0.2946519157407592,32.0,1.0,1
32.0,,9.0,0.0,,80.0,1.0,1
5.0,57.649058598080515,1.0,1.0,0.1026907490352233,32.0,1.0,0
5.0,,5.0,1.0,0.053413137164769676,59.0,0.0,0
44.0,89.98450081214557,11.0,1.0,0.5852328207539996,39.0,,0
12.0,91.25704177949159,5.0,1.0,0.201532951894484,66.0,0.0,1
59.0,110.20913715127143,5.0,1.0,0.26950123863796543,21.0,0.0,0
13.0,73.73435503574747,10.0,0.0,0.4793743972429208,74.0,1.0,1
33.0,48.94763770355547,4.0,1.0,0.2793107982539948,69.0,1.0,1
23.0,143.64959477466252,0.0,0.0,0.4155759193880708,58.0,0.0,0
64.0,44.844385579341385,10.0,0.0,0.2221267706598834,19.0,1.0,1
3.0,88.7549054074821,3.0,0.0,0.20898339424062456,64.0,0.0,0
41.0,87.44882832295589,3.0,0.0,0.16509256795771898,69.0,0.0,0
,61.227906152871356,6.0,1.0,0.24333448805912772,78.0,1.0,1
44.0,55.04932332218735,7.0,1.0,0.14518109878489896,65.0,1.0,0
62.0,67.5823773667972,7.0,1.0,0.05987060698392282,,1.0,0
57.0,63.98266131193793,4.0,0.0,0.1256351687316688,78.0,,0
36.0,66.77140048379773,4.0,0.0,0.17260209834232923,63.0,1.0,1
63.0,41.733280496549995,8.0,,0.2834607780567005,24.0,0.0,0
58.0,28.907315619865372,8.0,1.0,0.0828163029280052,76.0,1.0,1
,97.93789321344659,8.0,1.0,0.11734784082960913,,0.0,0
53.0,144.23632947998743,7.0,1.0,0.35687231512811013,42.0,1.0,0
18.0,89.49999519809839,5.0,1.0,0.2471310224642841,22.0,1.0,0
13.0,81.42632957128718,11.0,0.0,0.43928145601577295,41.0,0.0,1
15.0,79.97703075223424,7.0,1.0,0.5185923955500372,35.0,0.0,0
25.0,79.14592006738117,5.0,0.0,0.20834523082192158,44.0,0.0,0
27.0,55.58077681667021,5.0,1.0,0.29604519590877637,47.0,0.0,0
46.0,69.57269183766896,9.0,0.0,0.21393359635392656,56.0,,1
44.0,27.47806584669489,0.0,0.0,0.05453729967984711,51.0,1.0,1
55.0,81.0815598301515,5.0,0.0,0.253859254671434,18.0,0.0,0
29.0,78.1358109325262,0.0,1.0,0.3090473774083002,37.0,0.0,0
9.0,98.91926534624162,6.0,0.0,0.3155585727979497,73.0,0.0,1
60.0,78.92552328115865,8.0,1.0,0.10385435523371006,64.0,0.0,0
50.0,59.208521354997885,8.0,1.0,0.22453184812204538,78.0,0.0,1
47.0,103.99808975882975,8.0,0.0,0.26923475157757515,35.0,1.0,0
17.0,105.94670088081836,5.0,0.0,0.19984433017417633,80.0,1.0,1
2.0,89.65446551063579,,1.0,0.1618177958593721,,1.0,1
24.0,72.33084430962256,7.0,0.0,0.15224003800196262,56.0,0.0,0
53.0,170.68442791677765,4.0,0.0,0.32074084780379697,43.0,0.0,0
16.0,70.57895118958146,7.0,0.0,0.33280166624261576,49.0,1.0,1
53.0,88.45579873153112,9.0,0.0,0.4328125111254006,77.0,0.0,1
42.0,57.39776008303931,9.0,1.0,0.3501216498678887,64.0,0.0,1
49.0,88.3700793742617,0.0,1.0,0.2902159405076398,37.0,1.0,0
22.0,121.89509786072551,2.0,1.0,0.32823613221181674,44.0,1.0,0
43.0,60.987170232157375,4.0,0.0,,21.0,0.0,0
1.0,107.81742491173807,10.0,1.0,0.40656941909836214,24.0,0.0,1
21.0,124.06942323949966,5.0,0.0,0.5254709387798598,68.0,1.0,0
0.0,104.85172638909565,4.0,0.0,0.2447754436292291,39.0,1.0,0
42.0,25.581107314781775,11.0,1.0,0.5000221547369263,54.0,0.0,1
35.0,76.2235556321727,8.0,0.0,0.21025257923417467,22.0,0.0,1
,100.1011414902174,7.0,0.0,0.6375938822189338,44.0,1.0,0
37.0,92.56066940818603,1.0,1.0,0.24327550325713204,47.0,0.0,0
56.0,36.28834404447391,10.0,0.0,0.2380846636105787,57.0,0.0,1
2.0,93.92544576810442,0.0,0.0,0.4235135239939905,69.0,1.0,1
55.0,113.89863190516121,6.0,1.0,0.15140638396974207,27.0,1.0,0
0.0,63.54063646181399,4.0,1.0,0.19810950984447,23.0,1.0,1
15.0,103.98903590494416,0.0,0.0,0.13554242516174814,77.0,0.0,0
19.0,64.30142010867672,6.0,1.0,0.24822368501522443,,0.0,0
55.0,94.6299350963866,1.0,0.0,0.41945393024711464,55.0,1.0,1
21.0,60.96842660331606,7.0,1.0,0.334373855053482,73.0,0.0,1
62.0,82.26710706998892,6.0,0.0,0.09950337756858503,52.0,1.0,1
52.0,40.78760184733779,7.0,0.0,0.4537031838753401,45.0,1.0,1
2.0,89.8731175794139,11.0,0.0,0.1602330283048153,29.0,1.0,1
23.0,57.23056709523941,0.0,1.0,0.26025898692349575,48.0,1.0,0
21.0,114.87635193799423,5.0,0.0,0.12149390086830063,60.0,0.0,1
32.0,96.99533166347649,6.0,1.0,0.6415867393198832,25.0,1.0,0
54.0,110.75174917363572,0.0,0.0,0.22231553609334143,24.0,0.0,0
68.0,124.04408549808835,10.0,0.0,0.2195497543746403,21.0,1.0,0
58.0,81.65583114915619,8.0,1.0,0.15335294542706757,35.0,1.0,0
42.0,82.65073708676834,1.0,0.0,0.35447758914492855,39.0,0.0,0
40.0,38.15872089584184,10.0,0.0,0.2810190927404765,34.0,1.0,1
70.0,84.26330633218977,4.0,1.0,0.47037247197294524,39.0,0.0,0
69.0,124.17945796774417,11.0,1.0,0.4098616966642924,78.0,0.0,1
37.0,54.66480497128377,10.0,1.0,0.11524077204090764,23.0,1.0,0
17.0,88.39857736094771,9.0,0.0,0.1963991461347065,69.0,1.0,1
47.0,97.71218639131342,6.0,0.0,0.10096510109312308,71.0,0.0,0
5.0,110.46376825907633,0.0,0.0,0.33446411953711935,55.0,1.0,0
29.0,126.62498411454409,1.0,0.0,0.15033121165820215,58.0,1.0,0
11.0,54.50290446597546,6.0,0.0,0.6240468796180257,42.0,,1
17.0,64.50048082814709,5.0,1.0,0.2514340664734219,35.0,1.0,0
5.0,62.562281596269,8.0,0.0,0.1140278854569495,38.0,0.0,0
45.0,80.0821551429586,1.0,0.0,0.23770849818566997,56.0,,0
25.0,116.68948796415755,1.0,1.0,0.23692672109987561,37.0,1.0,0
8.0,93.2299316410374,7.0,1.0,0.159218508821989,24.0,1.0,1
32.0,62.50536847230553,1.0,1.0,0.21697282227199557,48.0,0.0,0
34.0,129.88521809642782,5.0,1.0,0.48731773223465946,32.0,0.0,0
65.0,80.12408448117682,2.0,0.0,0.26126197379675814,37.0,1.0,0
50.0,153.21214851010546,11.0,1.0,0.11257500349821807,36.0,0.0,1
57.0,55.521328551807926,11.0,1.0,0.5430465866092699,29.0,1.0,1
11.0,131.6398615263712,11.0,1.0,0.40112963244670763,62.0,0.0,1
28.0,31.356431416664115,2.0,0.0,0.4327813381990839,25.0,0.0,0
24.0,75.54684367643415,7.0,1.0,0.3345427049760092,33.0,1.0,0
56.0,98.8212479831991,7.0,0.0,0.33706597321258475,51.0,1.0,1
36.0,86.96340691079678,7.0,0.0,0.34946410081996365,,0.0,0
67.0,94.49540116230965,5.0,0.0,0.3127184809306183,45.0,1.0,0
37.0,97.27601704570095,1.0,0.0,0.2835305134403456,61.0,0.0,0
54.0,59.23758389543762,10.0,1.0,0.5231222684925373,31.0,0.0,1
27.0,119.9275038048402,2.0,0.0,0.34215267255372517,69.0,0.0,1
35.0,107.11900521185149,9.0,1.0,0.4593938878118823,32.0,0.0,1
24.0,100.62785770140158,8.0,0.0,0.4167630338812506,76.0,0.0,1
42.0,38.31140396937855,6.0,1.0,0.2807699451214239,27.0,0.0,0
19.0,56.9130259062728,7.0,1.0,0.03992604500156992,50.0,0.0,0
3.0,134.37959234860168,10.0,0.0,0.1739452597935164,22.0,1.0,1
4.0,103.16656562606204,7.0,1.0,0.34052156282540075,70.0,1.0,1
64.0,104.40192106904465,11.0,0.0,0.20461908991526942,60.0,0.0,1
8.0,90.8234653026307,6.0,0.0,0.4123464206832407,79.0,1.0,1
41.0,,0.0,1.0,0.1079750591951088,72.0,0.0,0
51.0,93.63766654755504,2.0,0.0,0.3526848534345327,20.0,0.0,0
